datetime,long,cart,Record Count,shipping_price
"May 4, 2021",100.5637916,"{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""xazq18uway"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}],""peanut"":1,""pbj"":1}",1,57
"May 4, 2021",100.5889242,"{""deathchoc"":1,""cake"":[{""count"":""8"",""price"":1640,""quantity"":1,""id"":""ahxnf1nhivu"",""BANANA NUTELLA"":0,""VERY BERRY BASQUE CHEESECAKE"":1,""CARROT CREAM CHEESE"":2,""CHOCOLATE PUDDING"":2,""YOUNG COCONUT CAKE"":2,""FERRERO CHOCOLATE TART"":1,""STRAWBERRY KISS"":0,""BLACKOUT CHOCOLATE CAKE"":0,""extra"":"""",""title"":""Large box of 8""}]}",1,183
"May 4, 2021",100.613174,"{""bancheese~s"":1,""coconut_slice"":1}",1,101
"May 4, 2021",100.5915215,"{""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""2n3cwk1erwl"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":0,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1,68
"May 4, 2021",100.5471811,"{""carrot-1lb"":1}",1,298
"May 4, 2021",100.5717607,"{""hella"":1,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""yk1pjbe9hk"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}]}",1,39
"May 4, 2021",,"{""banog~s"":1,""bancheese~s"":1,""valrhona"":2,""cupc"":2,""banultimate~s"":2,""bannutella~s"":1,""pbj"":1,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""vi58efbvxio"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}]}",1,0
"May 4, 2021",100.5845933,"{""brownie"":[{""count"":""18"",""price"":640,""quantity"":1,""id"":""84qihko9qze"",""BAE BROWNIE"":6,""FUDGE BROWNIE BITES"":6,""RED VELVET CREAM CHEESE BROWNIE BITES"":6,""extra"":"""",""title"":""Double box of 18""}],""bannutella~s"":1}",1,0
"May 4, 2021",100.5931229,"{""redvelvet"":1,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""2amnj1pwgfc"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}]}",1,74
"May 4, 2021",100.5682857,"{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""bat1jp4a85"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}],""hella"":1}",1,47
"May 4, 2021",100.6493867,"{""cupccake-1lb"":1}",1,258
"May 4, 2021",100.5939666,"{""hella"":1,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""ohvl65kps6f"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}]}",1,70
"May 4, 2021",100.5625585,"{""bancheese~s"":3,""redvelvet"":1,""cupc"":1,""salt"":1,""banog~s"":1,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""kc0z3s3s75"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":0,""MATCHA POWWOW"":3,""SEXY BACK"":2,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1,51
"May 4, 2021",100.483149,"{""coconut_slice"":1}",1,136
"May 4, 2021",100.5643955,"{""heart-set&redvelvet,ganache.pinkgold"":1}",1,146
"May 4, 2021",100.5596771,"{""deathcake"":1}",1,155
"May 4, 2021",100.571207,"{""brownie"":[{""count"":""18"",""price"":640,""quantity"":1,""id"":""ctk3cpvpqld"",""BAE BROWNIE"":6,""FUDGE BROWNIE BITES"":6,""RED VELVET CREAM CHEESE BROWNIE BITES"":6,""extra"":"""",""title"":""Double box of 18""}],""banog~s"":1,""bannutella~s"":1}",1,46
"May 4, 2021",100.6188936,"{""giftboxbrownie"":[{""count"":""8"",""price"":520,""quantity"":1,""id"":""0fdwtng07j9s"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":2,""extra"":"""",""title"":""Large box of 8""}]}",1,162
"May 5, 2021",,"{""chocpudding-1lb"":1}",1,0
"May 5, 2021",100.7771644,"{""deathcake"":1}",1,350
"May 5, 2021",100.4500109,"{""heart-set&redvelvet,ganache.pinkgold"":1}",1,305
"May 5, 2021",98.3107914,"{""cupc"":1,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""8axyla1xadh"",""BAE BROWNIE"":1,""FUDGE BROWNIE BITES"":4,""RED VELVET CREAM CHEESE BROWNIE BITES"":4,""extra"":"""",""title"":""Small box of 9""}]}",1,185
"May 5, 2021",100.5310211,"{""chocpudding_slice"":2,""carrot_slice"":2,""coconut_slice"":2,""ferrero_slice"":2}",1,226
"May 5, 2021",100.5665549,"{""brownie"":[{""count"":""18"",""price"":640,""quantity"":1,""id"":""8jotir1ze9i"",""BAE BROWNIE"":18,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""extra"":"""",""title"":""Double box of 18""},{""count"":""9"",""price"":360,""quantity"":1,""id"":""7pzeemq5ce2"",""BAE BROWNIE"":9,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""extra"":"""",""title"":""Small box of 9""}]}",1,37
"May 5, 2021",100.560725,"{""banana-1lb#dearest"":1}",1,176
"May 5, 2021",100.4961831,"{""ferrero-1lb"":1}",1,240
"May 5, 2021",100.5801975,"{""heart-L&redvelvet.pink"":1}",1,166
"May 5, 2021",100.5389312,"{""deathcake"":1}",1,82
"May 5, 2021",,"{""salt"":1,""hella"":1,""bancheese~l"":1,""heart-S&ganache.pink"":1}",1,0
"May 5, 2021",100.6145748,"{""deathchoccake-1lb"":1}",1,211
"May 5, 2021",100.5436333,"{""mixedberry-1lb"":1}",1,232
"May 5, 2021",100.639416,"{""bannuts~s"":2}",1,184
"May 5, 2021",,"{""coconut_slice"":3}",1,0
"May 5, 2021",,"{""heart-set&redvelvet,ganache.pinkgold"":1}",1,0
"May 5, 2021",100.4885385,"{""heart-S&redvelvet.pink"":1}",1,120
"May 5, 2021",,"{""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""834cvzjru7"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1,0
"May 5, 2021",100.5816006,"{""soft"":[{""count"":""0"",""price"":630,""quantity"":1,""id"":""kc4w43e1ure"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":1,""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Soft cookies""}],""banana_slice"":1,""coconut_slice"":1}",1,57
"May 5, 2021",100.5994998,"{""giftboxloaf"":[{""count"":""1"",""price"":950,""quantity"":1,""id"":""vbr0mgdz0eg"",""DEATH BY CHOCOLATE PUDDING CAKE"":1,""BANANA CHEESE"":0,""BANANA NUTELLA "":0,""BANANA ULTIMATE COMBO"":0,""BANANA GOES NUTS"":0,""BANANA OG"":0,""extra"":"""",""title"":""Small box of 1""}]}",1,76
"May 5, 2021",100.5726396,"{""cupccake-1lb"":1}",1,157
"May 5, 2021",100.993802,"{""giftboxbrownie"":[{""count"":""8"",""price"":520,""quantity"":1,""id"":""cuxbcesz09v"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":2,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Large box of 8""}]}",1,185
"May 5, 2021",,"{""heart-S&ganache.pink"":1}",1,0
"May 5, 2021",100.5471253,"{""chocpudding-1lb"":1}",1,221
"May 5, 2021",100.72976,"{""bannutella~s"":1}",1,217
"May 5, 2021",100.5660385,"{""cupc"":3}",1,65
"May 5, 2021",100.565509,"{""bannuts~l"":1,""hella"":1,""salt"":1,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""lppbdez88vn"",""BAE BROWNIE"":2,""FUDGE BROWNIE BITES"":5,""RED VELVET CREAM CHEESE BROWNIE BITES"":2,""extra"":"""",""title"":""Small box of 9""}]}",1,84
"May 5, 2021",100.5667403,"{""deathchoccake-1lb"":1}",1,51
"May 5, 2021",100.5637236,"{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""oo6f9xovd2"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}],""peanut"":2,""hella"":1,""salt"":1,""cookie"":[{""count"":""5"",""price"":450,""quantity"":4,""id"":""1gqykt8nqoa"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1,45
"May 5, 2021",99.784049,"{""cookie"":[{""count"":""12"",""price"":990,""quantity"":1,""id"":""7n9woa8wm82"",""BABY OG"":2,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":2,""MAMA OG"":2,""MATCHA POWWOW"":1,""SEXY BACK"":2,""TRIPLE C"":2,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Large box of 12""}]}",1,185
"May 5, 2021",100.6041093,"{""deathcake"":1}",1,100
"May 5, 2021",100.6060685,"{""cupc"":1,""hella"":1,""kiss_slice"":1,""carrot_slice"":1,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""6r6jjlnva6"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":2,""DOUBLE TROUBLE"":0,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":2,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}],""banultimate~s"":1}",1,92
"May 5, 2021",100.5704238,"{""blackout_slice"":1,""kiss_slice"":1}",1,45
"May 5, 2021",100.6516701,"{""blackout-1lb"":1}",1,303
"May 6, 2021",102.1004185,"{""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""0610j80z4uru"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":2,""MATCHA POWWOW"":0,""SEXY BACK"":2,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}],""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""f8uhqmospo"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":4,""RED VELVET CREAM CHEESE BROWNIE BITES"":2,""extra"":"""",""title"":""Small box of 9""}]}",1,185
"May 6, 2021",100.6838915,"{""cupc"":1,""hella"":1,""redvelvet"":1}",1,150
"May 6, 2021",100.6027654,"{""hella"":1,""cupc"":1,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""ddin35gmt1i"",""BAE BROWNIE"":4,""FUDGE BROWNIE BITES"":5,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""extra"":"""",""title"":""Small box of 9""}]}",1,175
"May 6, 2021",,"{""hella"":1,""cupc"":1}",1,0
"May 6, 2021",100.6524322,"{""cupc"":0,""cupccake-1lb"":1}",1,279
"May 6, 2021",100.5439698,"{""coconut-1lb"":1}",1,180
"May 6, 2021",100.562828,"{""berry-1lb"":1}",1,163
"May 6, 2021",100.5727216,"{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""daajcwid0bf"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}]}",1,52
"May 6, 2021",,"{""hella"":1,""cupc"":1,""deathchoc"":1,""soft"":[{""count"":""0"",""price"":270,""quantity"":1,""id"":""wz5l9f4ta8a"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":0,""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Soft cookies""}]}",1,0
"May 6, 2021",,"{""heart-S&ganache.pink"":1}",1,0
"May 6, 2021",,"{""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""wvw7r00989n"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":0,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}],""cupc"":1}",1,0
"May 6, 2021",100.7279228,"{""redvelvet"":1,""blackout-1lb"":1,""cupc"":1,""deathchoc"":1}",1,388
"May 6, 2021",100.6872533,"{""chocpudding-1lb#extraferrero"":1}",1,376
"May 6, 2021",100.5658056,"{""heart-S&ganache.pink"":1}",1,50
"May 6, 2021",,"{""pbj"":2,""redvelvet"":1,""salt"":1}",2,0
"May 6, 2021",104.8512663,"{""cookie"":[{""count"":""12"",""price"":990,""quantity"":0,""id"":""du7h1j9op"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":1,""MAMA OG"":4,""MATCHA POWWOW"":1,""SEXY BACK"":3,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Large box of 12""},{""count"":""12"",""price"":990,""quantity"":1,""id"":""wsotijazadp"",""BABY OG"":2,""CORNFLAKE MARSHMALLOW"":2,""DOUBLE TROUBLE"":1,""MAMA OG"":2,""MATCHA POWWOW"":1,""SEXY BACK"":2,""TRIPLE C"":2,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Large box of 12""}]}",1,185
"May 6, 2021",100.619666,"{""custom"":[{""title"":""1​ lb​ Red​ velvet​ ตกแต่ง​แบบ​ Lady​ in​ pink​ สีชมพู​"",""price"":1800,""quantity"":1,""id"":""d71u8ewkr6p""}]}",1,239
"May 6, 2021",100.6409479,"{""carrot-1lb#dearest"":1,""bannutella~s"":2}",1,327
"May 6, 2021",100.4994103,"{""berry-1lb"":1}",1,252
"May 6, 2021",100.5883884,"{""blackout-1lb"":1}",1,228
"May 6, 2021",100.60733,"{""bancheese~s"":1}",1,137
"May 6, 2021",,"{""coconut-1lb"":0,""custom"":[{""title"":""Young coconut cake 1 lb"",""price"":1500,""quantity"":1,""id"":""y6wtkgzewvr""}]}",1,0
"May 6, 2021",,"{""blackout-1lb"":1}",1,0
"May 6, 2021",100.4168478,"{""heart-S&redvelvet.pink"":1}",1,230
"May 6, 2021",100.6212254,"{""carrot-1lb"":1}",1,274
"May 6, 2021",100.6206647,"{""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""oeh2id8e1v"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":2,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":3,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1,109
"May 6, 2021",100.5824466,"{""peanut"":1}",1,63
"May 6, 2021",,"{""cupc"":2,""redvelvet"":1,""chocpudding_slice"":1,""coconut_slice"":1}",1,0
"May 6, 2021",100.5419698,"{""heart-L&ganache.pink"":1}",1,206
"May 6, 2021",100.4811282,"{""cake"":[{""count"":""8"",""price"":1620,""quantity"":0,""id"":""c467fmdxrl"",""BANANA NUTELLA"":1,""VERY BERRY BASQUE CHEESECAKE"":1,""CARROT CREAM CHEESE"":2,""CHOCOLATE PUDDING"":2,""YOUNG COCONUT CAKE"":2,""FERRERO CHOCOLATE TART"":0,""STRAWBERRY KISS"":0,""BLACKOUT CHOCOLATE CAKE"":0,""extra"":"""",""title"":""Large box of 8""},{""count"":""8"",""price"":1660,""quantity"":1,""id"":""x3ukuzvr018"",""BANANA NUTELLA"":1,""VERY BERRY BASQUE CHEESECAKE"":1,""CARROT CREAM CHEESE"":1,""CHOCOLATE PUDDING"":1,""YOUNG COCONUT CAKE"":1,""FERRERO CHOCOLATE TART"":1,""STRAWBERRY KISS"":1,""BLACKOUT CHOCOLATE CAKE"":1,""extra"":"""",""title"":""Large box of 8""}]}",1,281
"May 6, 2021",100.5352354,"{""pbj"":5,""cupc"":5,""salt"":5,""deathchoc"":5,""redvelvet"":5,""hella"":5}",1,162
"May 6, 2021",100.6254152,"{""hella"":1,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""baigokt8ei"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1,107
"May 6, 2021",100.6474819,"{""banana-2lb"":1}",1,291
"May 6, 2021",100.3862238,"{""giftboxbrownie"":[{""count"":""8"",""price"":520,""quantity"":1,""id"":""l32t1ze12k"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":2,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Large box of 8""}]}",1,0
"May 6, 2021",100.5368348,"{""deathcake"":1,""chocpudding_slice"":1}",1,80
"May 6, 2021",,"{""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""y3lmdvof76c"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}],""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""73a6kcdxqqc"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}]}",1,0
"May 6, 2021",100.7355467,"{""banultimate~l"":1,""banog~l"":1}",1,233
"May 6, 2021",100.5462501,"{""chocpudding-1lb"":1}",1,190
"May 6, 2021",100.699254,"{""carrot-1lb#flower"":1}",1,344
"May 6, 2021",100.5567233,"{""banog~s"":1,""banultimate~s"":2}",1,55
"May 6, 2021",100.572809,"{""blackout_slice"":5}",1,51
"May 6, 2021",100.677857,"{""cupc"":1,""carrot_slice"":1,""chocpudding_slice"":1,""bancheese~s"":1}",1,0
"May 6, 2021",100.4855256,"{""heart-S&ganache.pink"":1}",1,194
"May 7, 2021",100.5923975,"{""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""7wqari3le3t"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":0,""MATCHA POWWOW"":1,""SEXY BACK"":3,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1,73
"May 7, 2021",,"{""brownie"":[{""count"":""18"",""price"":640,""quantity"":1,""id"":""s5dxfdc5wwh"",""BAE BROWNIE"":8,""FUDGE BROWNIE BITES"":10,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""extra"":"""",""title"":""Double box of 18""},{""count"":""9"",""price"":360,""quantity"":1,""id"":""7j1w94tx9b3"",""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":6,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}]}",1,0
"May 7, 2021",100.5430589,"{""custom"":[{""title"":""เค้ก2ชั้น​  ชั้นบน​ strawberry​ kiss​ ชั้นล่าง​ Banana​ nutella​  ตกแต่ง​ Lady​ in​ pink​ สีชมพู​"",""price"":4500,""quantity"":1,""id"":""b02qes4qcj9""},{""title"":""Love birds 1 คู่ ขนาด Size S :  รับสี Gold heart ทั้งคู่นะคะ  / รสชาติ Red velvet 1 ชิ้น และรสชาติ chocolate ganache 1 ชิ้น นะคะ"",""price"":1100,""quantity"":1,""id"":""wfvby25gtcm""}]}",1,0
"May 7, 2021",100.8028286,"{""heart-S&redvelvet.pink"":1}",1,291
"May 7, 2021",100.5498724,"{""heart-set&redvelvet,ganache.pinkgold"":1}",1,348
"May 7, 2021",100.535399,"{""banana-1lb#dearest"":1}",1,198
"May 7, 2021",,"{""gift"":[{""count"":""3"",""price"":1150,""quantity"":0,""id"":""0iz97v38bd56"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":0,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Medium bouquet of 3""},{""count"":""3"",""price"":1150,""quantity"":1,""id"":""ow4uywvx82d"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Medium bouquet of 3""}]}",1,0
"May 7, 2021",100.5627183,"{""chocpudding-1lb"":1,""hella"":3,""redvelvet"":3,""salt"":1,""pbj"":2,""deathchoc"":1}",1,156
"May 7, 2021",100.5690161,"{""ferrero-2lb"":1,""cake"":[{""count"":""8"",""price"":1660,""quantity"":1,""id"":""0esct2wp02ah"",""BANANA NUTELLA"":1,""VERY BERRY BASQUE CHEESECAKE"":1,""CARROT CREAM CHEESE"":1,""CHOCOLATE PUDDING"":1,""YOUNG COCONUT CAKE"":1,""FERRERO CHOCOLATE TART"":1,""STRAWBERRY KISS"":1,""BLACKOUT CHOCOLATE CAKE"":1,""extra"":"""",""title"":""Large box of 8""}],""mixedberry-1lb"":1}",1,144
"May 7, 2021",100.7259487,"{""giftboxcookie"":[{""count"":""5"",""price"":650,""quantity"":1,""id"":""q9tseil29dl"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1,211
"May 7, 2021",,"{""cupc"":1,""pbj"":1}",1,0
"May 7, 2021",100.5604662,"{""deathchoc"":1}",1,52
"May 7, 2021",100.5399502,"{""deathcake"":1}",1,153
"May 7, 2021",100.570523,"{""gift"":[{""count"":""3"",""price"":1150,""quantity"":1,""id"":""akfdzvc2h7s"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":0,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Medium bouquet of 3""}]}",1,153
"May 7, 2021",100.5911114,"{""brownie"":[{""count"":""9"",""price"":360,""quantity"":0,""id"":""9s6qgyp5s05"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""},{""count"":""9"",""price"":360,""quantity"":1,""id"":""pibeercv9r"",""BAE BROWNIE"":4,""FUDGE BROWNIE BITES"":5,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""extra"":"""",""title"":""Small box of 9""}],""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""bppalzuf68o"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":2,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1,68
"May 7, 2021",100.6357133,"{""cupc"":4,""hella"":1}",1,145
"May 7, 2021",,"{""banana_slice"":1,""carrot_slice"":1,""berry_slice"":1,""soft"":[{""count"":""0"",""price"":180,""quantity"":1,""id"":""879epirdntm"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":2,""TRIPLE C"":0,""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Soft cookies""}]}",1,0
"May 7, 2021",100.5775968,"{""kiss-2lb"":1}",1,205
"May 7, 2021",,"{""giftboxloaf"":[{""count"":""1"",""price"":950,""quantity"":0,""id"":""0z73b2x4oxbf"",""DEATH BY CHOCOLATE PUDDING CAKE"":1,""BANANA CHEESE"":0,""BANANA NUTELLA "":0,""BANANA ULTIMATE COMBO"":0,""BANANA GOES NUTS"":0,""BANANA OG"":0,""extra"":"""",""title"":""Small box of 1""}],""giftboxbrownie"":[{""count"":""8"",""price"":520,""quantity"":0,""id"":""v5d0v8579o"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":2,""extra"":"""",""title"":""Large box of 8""}],""deathcake"":1,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""w05x1op2tdm"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}]}",1,0
