datetime,cart,Record Count,total_price
"Jun 18, 2021","{""redvelvet"":1,""salt"":1,""hella"":2}",1,788
"Jun 18, 2021","{""custom"":[{""title"":""1  lb Banana nutella​*** ตกเเต่ง​รูป​หัวใจ​สีชมพู​ตกเเต่ง​มุก​สี​ขาว​***"",""price"":2000,""quantity"":1,""id"":""s3e7qqv0l6s""}]}",1,2168
"Jun 18, 2021","{""custom"":[{""title"":""Love is Love"",""price"":620,""quantity"":1,""id"":""t4qfw6eigf""}]}",1,620
"Jun 18, 2021","{""heart-S&redvelvet.pink"":1}",1,550
"Jun 18, 2021","{""custom"":[{""title"":""1 Lb quarantine cup c cookie cake​***ตกเเต่ง​เเบบที่ 4***"",""price"":950,""quantity"":0,""id"":""azg5s7c4th""},{""title"":""1 Lb quarantine cup c cookie cake​***ตกเเต่ง​เเบบที่ 3***"",""price"":950,""quantity"":1,""id"":""u7ggaysxyz""}]}",1,1182
"Jun 18, 2021","{""pbj"":0,""hella"":1,""cupc"":1,""deathchoc"":1,""salt"":1,""candy"":0}",1,675
"Jun 18, 2021","{""cake"":[{""count"":""8"",""price"":1680,""quantity"":1,""id"":""0p578mk9xze"",""BANANA NUTELLA"":1,""VERY BERRY BASQUE CHEESECAKE"":1,""CARROT CREAM CHEESE"":1,""CHOCOLATE PUDDING"":1,""YOUNG COCONUT CAKE"":0,""FERRERO CHOCOLATE TART"":1,""STRAWBERRY KISS"":2,""BLACKOUT CHOCOLATE CAKE"":1,""extra"":"""",""title"":""Large box of 8""}],""loveislove&mamaog,cornflakes,cereal"":1}",1,2537
"Jun 18, 2021","{""brownie"":[{""count"":""18"",""price"":640,""quantity"":1,""id"":""vf2b955i61"",""BAE BROWNIE"":6,""FUDGE BROWNIE BITES"":6,""RED VELVET CREAM CHEESE BROWNIE BITES"":6,""extra"":"""",""title"":""Double box of 18""}],""loveislove&cornflakes,matcha,candy"":1}",1,1325
"Jun 18, 2021","{""candy"":0,""deathchoc"":2}",1,363
"Jun 18, 2021","{""custom"":[{""title"":""Red velvet 2 ชั้น 3 ปอนด์"",""price"":4500,""quantity"":1,""id"":""07h18v7wg1za""}]}",1,5164
"Jun 18, 2021","{""candy"":0,""pbj"":20,""cookie"":[{""count"":""5"",""price"":450,""quantity"":20,""id"":""sqtr9gu757k"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":0,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1,11582
"Jun 18, 2021","{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""3ehvksaeaw5"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}]}",1,360
"Jun 18, 2021","{""cupc"":1,""hella"":1,""cereal"":1,""candy"":1}",1,715
"Jun 18, 2021","{""blackout-1lb"":1,""ferrero-2lb"":1}",1,4502
"Jun 18, 2021","{""banana-1lb"":1}",1,1843
"Jun 18, 2021","{""berry-2lb"":1,""deathcake"":2}",1,4000
"Jun 18, 2021","{""custom"":[{""title"":""Love is Love "",""price"":620,""quantity"":7,""id"":""rv3vjjqfr7h""}]}",1,4536
"Jun 18, 2021","{""loveislove&mamaog,sexyback,cereal"":1,""bannutella~s"":1,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""fcw9v09wu4"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}]}",1,1283
"Jun 18, 2021","{""banultimate~l"":1,""coconut_slice"":1}",1,770
"Jun 18, 2021","{""candy"":1,""custom"":[{""title"":""Love is Love 1"",""price"":620,""quantity"":1,""id"":""42ts4bl6e03""}],""cupccake-1lb"":1,""carrot_slice"":1}",1,2088
"Jun 18, 2021","{""hella"":1,""salt"":1}",1,371
"Jun 18, 2021","{""cookie"":[{""count"":""12"",""price"":990,""quantity"":1,""id"":""iqald2626a"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":2,""MAMA OG"":2,""MATCHA POWWOW"":2,""SEXY BACK"":2,""TRIPLE C"":2,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Large box of 12""}],""cereal"":0}",1,1055
"Jun 18, 2021","{""cupc"":2}",1,300
"Jun 18, 2021","{""coconut-1lb"":1}",1,1708
"Jun 18, 2021","{""cake"":[{""count"":""8"",""price"":1640,""quantity"":1,""id"":""ac2oz3yvhf"",""BANANA NUTELLA"":0,""VERY BERRY BASQUE CHEESECAKE"":0,""CARROT CREAM CHEESE"":2,""CHOCOLATE PUDDING"":2,""YOUNG COCONUT CAKE"":2,""FERRERO CHOCOLATE TART"":0,""STRAWBERRY KISS"":2,""BLACKOUT CHOCOLATE CAKE"":0,""extra"":"""",""title"":""Large box of 8""}],""deathchoc"":1,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""mhdffs1zgsj"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":2,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}],""candy"":0}",1,2468
"Jun 17, 2021","{""salt"":1,""hella"":1}",1,402
"Jun 17, 2021","{""custom"":[{""title"":""1 Lb Choc pudding​ cake​***ตกเเต่ง​ lady in pink ไล่ระดับสี สีชมพู 01 ด้านบน/ สีชมพู​ 03 ด้านล่าง***"",""price"":1800,""quantity"":1,""id"":""e7za6eewx9""}]}",1,1976
"Jun 17, 2021","{""giftboxcookie"":[{""count"":""5"",""price"":650,""quantity"":1,""id"":""2ggc45svyz7"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1,835
"Jun 17, 2021","{""heart-set&redvelvet,ganache.pinkgold"":0,""heart-S&ganache.gold"":1}",1,648
"Jun 17, 2021","{""peanut"":0,""chocpudding-1lb"":1}",1,1660
"Jun 17, 2021","{""custom"":[{""title"":""Matcha powwow"",""price"":90,""quantity"":4,""id"":""912g8ilf6yc""}]}",1,472
"Jun 17, 2021","{""hella"":2}",1,300
"Jun 17, 2021","{""kiss_slice"":1,""peanut"":1,""hella"":1}",1,788
"Jun 17, 2021","{""cupc"":1,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""dmzsibofp4i"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}]}",1,588
"Jun 17, 2021","{""coconut-1lb"":1}",1,2319
"Jun 17, 2021","{""chocpudding-1lb"":1}",1,1500
"Jun 17, 2021","{""bancheese~s"":2,""bannutella~s"":2,""banultimate~s"":1,""bannuts~s"":1,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""q8n8vvfrmsj"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":6,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""extra"":"""",""title"":""Small box of 9""}]}",1,1243
"Jun 17, 2021","{""redvelvet"":1,""salt"":1,""hella"":2}",1,891
"Jun 17, 2021","{""custom"":[{""title"":""เค้ก 2 ชั้น ชั้นบน ชั้นบน ขนาด 1.5 lb รสชาติ​ Strawberryชั้นล่าง ขนาด 3.5 รสชาติ​ Banana nutella ***ตกเเต่งเเบบ Wedding cake​ตามภาพ*** "",""price"":7000,""quantity"":1,""id"":""9cxs5orqg5l""}]}",1,7000
"Jun 17, 2021","{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""m7rmyk173s"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}]}",1,433
"Jun 17, 2021","{""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""mt3mysj85r"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1,517
"Jun 17, 2021","{""deathcake"":1}",1,820
"Jun 17, 2021","{""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""nu9vqax24t"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":0,""MAMA OG"":2,""MATCHA POWWOW"":0,""SEXY BACK"":2,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1,505
"Jun 17, 2021","{""coconut-2lb"":1,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""26gc3f19taa"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":2,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1,3210
"Jun 17, 2021","{""bancheese~l"":1}",1,500
"Jun 17, 2021","{""custom"":[{""title"":""เค้กขนาด 3 ปอนด์ 2 ชั้น /ชั้นบนรสชาติ Red velvet cream cheese /ชั้นล่างรสชาติ Chocolate pudding  /ตกแต่ง Lady in pink สีชมพู "",""price"":4500,""quantity"":1,""id"":""ty1bit3vn1""}]}",1,4946
"Jun 17, 2021","{""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""t8v3zmzuns"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":0,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1,539
"Jun 17, 2021","{""cereal"":3,""candy"":3}",1,780
"Jun 17, 2021","{""heart-set&redvelvet,ganache.pinkgold"":1}",1,1517
"Jun 17, 2021","{""chocpudding-1lb#dearest"":1}",1,1650
"Jun 17, 2021","{""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""i8pr0ec13u9"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":0,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1,450
"Jun 17, 2021","{""custom"":[{""title"":""3 lb เค้ก 2 ชั้น​ ชั้นบน​รสชาติ​Strawberry​ ชั้นล่าง รสชาติ​ choc pudding cake***ตกเเต่ง​รูป​หัวใจ​สี​ชมพู​ มุกสี​ขาว​ตามภาพ*** ต"",""price"":5000,""quantity"":1,""id"":""plkyu8d3jxo""}]}",1,5000
"Jun 17, 2021","{""bannutella~l"":1}",1,556
"Jun 17, 2021","{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""7xya00gfjje"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}]}",1,407
"Jun 17, 2021","{""care"":1}",1,1450
"Jun 17, 2021","{""cereal"":3}",1,455
"Jun 17, 2021","{""custom"":[{""title"":""เค้ก2 ชั้น ขนาด3 ปอนด์/ ชั้นบน Chocolate pudding / ชั้นล่าง Banana Nutella /ตกแต่งตามภาพตัวอย่าง/ขอเค้กสีสันสดใส"",""price"":4300,""quantity"":0,""id"":""fx8znflvx3""},{""title"":""เค้ก2 ชั้น ขนาด3 ปอนด์/ ชั้นบน Chocolate pudding / ชั้นล่าง Banana Nutella /ตกแต่งตามภาพตัวอย่าง/ขอเค้กสีสันสดใส"",""price"":4500,""quantity"":1,""id"":""vrt66l11sal""}]}",1,6128
"Jun 17, 2021","{""ferrero-2lb"":1}",1,2500
"Jun 17, 2021","{""loveislove&chocolate"":1}",1,690
"Jun 17, 2021","{""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""7bgyjeyzl64"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":0,""MAMA OG"":0,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1,583
"Jun 17, 2021","{""loveislove&chocolate"":1,""heart-S&ganache.pink"":1}",1,1248
"Jun 17, 2021","{""candy"":0,""loveislove&mamaog,sexyback,candy"":1}",1,697
"Jun 16, 2021","{""custom"":[{""title"":""Love is Love "",""price"":620,""quantity"":1,""id"":""2wvhkt2d5lg""}],""cereal"":0}",1,713
"Jun 16, 2021","{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""elea9zvoru"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}],""cereal"":4,""loveislove&mamaog,matcha,cereal"":0,""loveislove&chocolate"":1}",1,880
"Jun 16, 2021","{""candy"":0,""loveislove&chococrunch"":1}",1,782
"Jun 16, 2021","{""cookie"":[{""count"":""12"",""price"":990,""quantity"":2,""id"":""5248x7mgkfs"",""BABY OG"":2,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":2,""MAMA OG"":2,""MATCHA POWWOW"":2,""SEXY BACK"":2,""TRIPLE C"":2,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Large box of 12""}]}",1,2117
"Jun 16, 2021","{""ferrero-1lb"":1}",1,1899
"Jun 16, 2021","{""pbj"":2,""salt"":2,""redvelvet"":2,""hella"":2,""candy"":0}",1,1314
"Jun 16, 2021","{""custom"":[{""title"":""1 Love is Love"",""price"":6200,""quantity"":0,""id"":""wms2jc9pxf9""},{""title"":""1 Love is Love"",""price"":620,""quantity"":1,""id"":""dye44ief6ls""}],""candy"":0,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""0yfp8mmwhyqr"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}]}",1,1051
"Jun 16, 2021","{""cookie"":[{""count"":""12"",""price"":990,""quantity"":1,""id"":""0q9j3utlsjmf"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":12,""DOUBLE TROUBLE"":0,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Large box of 12""}]}",1,990
"Jun 16, 2021","{""chocpudding-1lb"":1}",1,1670
"Jun 16, 2021","{""custom"":[{""title"":""2 lb Choc pudding cake​*** ตกเเต่ง​เเบบ wedding cake สีชมพู​02***"",""price"":4500,""quantity"":0,""id"":""kstaqw15v0l""},{""title"":""เค้กขนาด 2 ปอนด์ รสชาติ Chocolate pudding/ตกแต่งแบบ wedding cake "",""price"":2500,""quantity"":1,""id"":""8rn0dtj38a6""}],""cereal"":0}",1,3162
"Jun 16, 2021","{""candy"":0,""loveislove&caramelly"":1}",1,701
"Jun 16, 2021","{""cupccake-1lb"":1,""cereal"":2}",1,1389
"Jun 16, 2021","{""cookie"":[{""count"":""12"",""price"":990,""quantity"":1,""id"":""hrxkanu9ef"",""BABY OG"":2,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":2,""MAMA OG"":2,""MATCHA POWWOW"":2,""SEXY BACK"":2,""TRIPLE C"":2,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Large box of 12""}]}",1,1100
"Jun 16, 2021","{""ladypink-3lb#berries&kiss,ganache.pink"":1,""custom"":[{""title"":""เค้ก 2 ชั้น /ชั้นบนรสชาติ Strawberry Kiss/ชั้นล่างรสชาติ Chocolate pudding ตกแต่ง Lady in pink(ชมพู)"",""price"":0,""quantity"":1,""id"":""pk9qv9w6dp""}]}",1,4983
"Jun 16, 2021","{""brownie"":[{""count"":""18"",""price"":640,""quantity"":1,""id"":""gawck6onl4f"",""BAE BROWNIE"":9,""FUDGE BROWNIE BITES"":9,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""extra"":"""",""title"":""Double box of 18""}],""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""biko6ktmkt7"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":2,""SEXY BACK"":1,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1,1156
"Jun 16, 2021","{""giftboxloaf"":[{""count"":""1"",""price"":675,""quantity"":1,""id"":""0aygxs5l5tmf"",""DEATH BY CHOCOLATE PUDDING CAKE"":0,""BANANA CHEESE"":0,""BANANA NUTELLA "":0,""BANANA ULTIMATE COMBO"":1,""BANANA GOES NUTS"":0,""BANANA OG"":0,""extra"":"""",""title"":""Small box of 1""}],""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""52f8c3mm6e2"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1,1252
"Jun 16, 2021","{""banana-1lb"":1}",1,1745
"Jun 16, 2021","{""cookie"":[{""count"":""12"",""price"":990,""quantity"":1,""id"":""i7ku32wj628"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":2,""MAMA OG"":2,""MATCHA POWWOW"":2,""SEXY BACK"":2,""TRIPLE C"":2,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Large box of 12""}],""brownie"":[{""count"":""18"",""price"":640,""quantity"":1,""id"":""vm7k3ravnm"",""BAE BROWNIE"":6,""FUDGE BROWNIE BITES"":6,""RED VELVET CREAM CHEESE BROWNIE BITES"":6,""extra"":"""",""title"":""Double box of 18""}],""valrhona"":1,""pbj"":1,""cupc"":1,""salt"":1,""hella"":1,""redvelvet"":1,""deathchoc"":1}",1,2920
"Jun 16, 2021","{""brownie"":[{""count"":""18"",""price"":640,""quantity"":1,""id"":""ipicvfzwaz"",""BAE BROWNIE"":6,""FUDGE BROWNIE BITES"":6,""RED VELVET CREAM CHEESE BROWNIE BITES"":6,""extra"":"""",""title"":""Double box of 18""}],""ferrero_slice"":1,""kiss_slice"":1,""coconut_slice"":1,""carrot_slice"":1,""chocpudding_slice"":1,""banana_slice"":1}",1,2134
"Jun 16, 2021","{""loveislove&chocolate"":1}",4,3067
"Jun 16, 2021","{""candy"":0,""banana_slice"":1,""coconut_slice"":1,""blackout_slice"":1,""loveislove&chocolate"":2}",1,2010
"Jun 16, 2021","{""cereal"":1,""hella"":1,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""9exyud702sl"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}]}",1,640
"Jun 16, 2021","{""banana_slice"":1,""ferrero_slice"":3,""berry_slice"":1}",1,1251
"Jun 16, 2021","{""cookie"":[{""count"":""12"",""price"":990,""quantity"":1,""id"":""uqxidc400bh"",""BABY OG"":2,""CORNFLAKE MARSHMALLOW"":2,""DOUBLE TROUBLE"":2,""MAMA OG"":2,""MATCHA POWWOW"":2,""SEXY BACK"":2,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Large box of 12""}],""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""xntd1oexh8"",""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":9,""extra"":"""",""title"":""Small box of 9""}]}",1,1350
"Jun 16, 2021","{""pbj"":4,""hella"":4,""cupc"":1,""salt"":1,""redvelvet"":1,""deathchoc"":1,""brownie"":[{""count"":""18"",""price"":640,""quantity"":1,""id"":""4ne0msai0ov"",""BAE BROWNIE"":6,""FUDGE BROWNIE BITES"":6,""RED VELVET CREAM CHEESE BROWNIE BITES"":6,""extra"":"""",""title"":""Double box of 18""}]}",1,2503
"Jun 16, 2021","{""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""qz4854oxa2"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":5,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}],""candy"":2,""cereal"":1}",1,887
"Jun 16, 2021","{""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""53pnppm9f7w"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":2,""DOUBLE TROUBLE"":1,""MAMA OG"":0,""MATCHA POWWOW"":1,""SEXY BACK"":0,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}],""cereal"":1,""kiss_slice"":1,""blackout_slice"":1,""coconut_slice"":1,""bancheese~s"":1,""bannutella~l"":1}",1,2038
"Jun 16, 2021","{""cereal"":2,""candy"":2}",1,616
"Jun 16, 2021","{""candy"":0,""custom"":[{""title"":""( Cookie cake ) PBJ 1 ปอนด์"",""price"":750,""quantity"":1,""id"":""q6kes3dki4r""}]}",1,1041
"Jun 16, 2021","{""pbj"":1,""hella"":1}",1,300
"Jun 16, 2021","{""loveislove&chococrunch"":1}",1,710
"Jun 16, 2021","{""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""6dodipsgnyh"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":0,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}],""bancheese~s"":1}",1,765
"Jun 16, 2021","{""hella"":1}",1,135
"Jun 16, 2021","{""chocpudding_slice"":2,""ferrero_slice"":2,""berry_slice"":2}",1,1466
"Jun 16, 2021","{""coconut_slice"":2,""ferrero_slice"":2,""banana_slice"":2,""giftboxbrownie"":[{""count"":""8"",""price"":520,""quantity"":2,""id"":""12h1ajg77pw"",""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":8,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""extra"":"""",""title"":""Large box of 8""}]}",1,2452
"Jun 15, 2021","{""cereal"":0,""custom"":[{""title"":""Love is Love "",""price"":620,""quantity"":1,""id"":""hatexkk1a7i""}]}",1,670
"Jun 15, 2021","{""brownie"":[{""count"":""18"",""price"":640,""quantity"":1,""id"":""l1vtadvgqjq"",""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":6,""RED VELVET CREAM CHEESE BROWNIE BITES"":12,""extra"":"""",""title"":""Double box of 18""}]}",1,740
"Jun 15, 2021","{""candy"":0,""giftboxcookie"":[{""count"":""5"",""price"":650,""quantity"":1,""id"":""dc4aow3yxmn"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":0,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1,779
"Jun 15, 2021","{""cereal"":0,""salt"":1,""carrot_slice"":1}",1,450
"Jun 15, 2021","{""cupc"":1,""pbj"":1,""soft"":[{""count"":""0"",""price"":180,""quantity"":1,""id"":""7zckvf6qlzv"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":0,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":0,""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Soft cookies""}]}",1,480
"Jun 15, 2021","{""cupc"":1,""salt"":1,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""zdhuivp5i4k"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}],""banog~s"":1,""bannuts~s"":1,""candy"":2,""cereal"":2,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""j01uf5ktp"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1,2130
"Jun 15, 2021","{""chocpudding_slice"":1,""candy"":0,""redvelvet"":1,""salt"":1,""cereal"":1}",1,702
"Jun 15, 2021","{""cereal"":1,""custom"":[{""title"":""1 sexy back, 1 cornflake marshmallow "",""price"":180,""quantity"":1,""id"":""ui7z3znncro""}]}",1,451
"Jun 15, 2021","{""candy"":5}",1,650
"Jun 15, 2021","{""candy"":0,""redvelvet"":1,""carrot_slice"":1}",1,463
"Jun 15, 2021","{""custom"":[{""title"":""1 Lb Choc pudding cake​***ตกเเต่ง​ lady in pink สีชมพู​ตาม​ภาพ​***"",""price"":1800,""quantity"":1,""id"":""pottlqild8""}]}",1,1800
"Jun 15, 2021","{""redvelvet"":1}",1,150
"Jun 15, 2021","{""custom"":[{""title"":""1 Love is Love"",""price"":620,""quantity"":1,""id"":""n5bmr180kp""}],""candy"":0}",1,921
"Jun 15, 2021","{""loveislove&chocolate"":1}",1,706
