datetime (Date),cart,Record Count
"Jun 24, 2021","{""cupc"":1,""deathchoc"":1}",1
"Jun 24, 2021","{""doubletrouble"":1,""triplec"":1}",1
"Jun 23, 2021","{""pbj"":1,""cupc"":1}",1
"Jun 23, 2021","{""triplec"":1,""redvelvet"":1,""salt"":1}",1
"Jun 23, 2021","{""hella"":1}",3
"Jun 23, 2021","{""cornflakes"":1,""mamaog"":1}",1
"Jun 23, 2021","{""doubletrouble"":1}",1
"Jun 23, 2021","{""mamaog"":1,""cornflakes"":1,""sexyback"":1,""babyog"":1,""doubletrouble"":1}",1
"Jun 23, 2021","{""pbj"":1}",2
"Jun 23, 2021","{""cornflakes"":1,""sexyback"":3,""triplec"":2,""babyog"":2,""mamaog"":2,""doubletrouble"":2}",1
"Jun 23, 2021","{""pbj"":2,""fudge"":2,""bae"":1}",1
"Jun 23, 2021","{""sexyback"":2}",1
"Jun 23, 2021","{""doubletrouble"":1,""matcha"":1}",2
"Jun 23, 2021","{""fudge"":2,""bae"":2}",1
"Jun 23, 2021","{""sexyback"":1}",4
"Jun 23, 2021","{""doubletrouble"":1,""triplec"":1,""mamaog"":2,""cornflakes"":1}",1
"Jun 23, 2021","{""redbrownie"":9}",1
"Jun 23, 2021","{""mamaog"":1,""sexyback"":1,""doubletrouble"":1}",1
"Jun 23, 2021","{""pbj"":1,""triplec"":1}",1
"Jun 23, 2021","{""matcha"":1,""cornflakes"":2,""sexyback"":1,""babyog"":1}",1
"Jun 23, 2021","{""hella"":1,""deathchoc"":1}",1
"Jun 23, 2021","{""mamaog"":1,""matcha"":1}",1
"Jun 23, 2021","{""bae"":3,""redbrownie"":3,""fudge"":3}",1
"Jun 23, 2021","{""mamaog"":1}",4
"Jun 23, 2021","{""doubletrouble"":1,""babyog"":1,""matcha"":1,""cornflakes"":1}",1
"Jun 23, 2021","{""hella"":1,""cupc"":1,""salt"":1,""fudge"":9,""cornflakes"":1,""bannutella~s"":1}",1
"Jun 23, 2021","{""hella"":2,""pbj"":1}",1
"Jun 23, 2021","{""pbj"":2,""salt"":2,""cupc"":1}",1
"Jun 23, 2021","{""deathchoc"":1,""salt"":1,""mamaog"":1}",1
"Jun 23, 2021","{""mamaog"":1,""doubletrouble"":1,""cupc"":1,""redvelvet"":2,""deathchoc"":1}",1
"Jun 23, 2021","{""pbj"":1,""cupc"":2}",1
"Jun 23, 2021","{""triplec"":1,""matcha"":1,""babyog"":1}",1
"Jun 23, 2021","{""matcha"":1,""sexyback"":1}",1
"Jun 23, 2021","{""babyog"":1,""doubletrouble"":1}",1
"Jun 23, 2021","{""deathchoc"":1,""redvelvet"":1,""sexyback"":1}",1
"Jun 23, 2021","{""bannutella~s"":1}",1
"Jun 23, 2021","{""cornflakes"":1,""babyog"":1,""sexyback"":1,""matcha"":1,""triplec"":1}",1
"Jun 23, 2021","{""redvelvet"":1,""salt"":1}",1
"Jun 23, 2021","{""bae"":9,""fudge"":9}",1
"Jun 23, 2021","{""cupc"":1}",2
"Jun 23, 2021","{""fudge"":6,""bae"":6,""redbrownie"":6,""matcha"":1,""sexyback"":1}",1
"Jun 23, 2021","{""cornflakes"":2,""sexyback"":1,""matcha"":1,""doubletrouble"":1}",1
"Jun 23, 2021","{""mamaog"":2,""doubletrouble"":2,""babyog"":2,""triplec"":2,""sexyback"":2,""matcha"":1,""cornflakes"":1}",1
"Jun 23, 2021","{""deathchoc"":1}",2
"Jun 23, 2021","{""babyog"":1,""triplec"":1,""doubletrouble"":1,""banultimate~s"":1}",1
"Jun 23, 2021","{""cornflakes"":1,""doubletrouble"":2,""mamaog"":2}",1
"Jun 23, 2021","{""matcha"":1}",1
"Jun 23, 2021","{""mamaog"":2,""doubletrouble"":2,""sexyback"":1}",1
"Jun 23, 2021","{""babyog"":1}",1
"Jun 23, 2021","{""cupc"":1,""redvelvet"":1,""mamaog"":1,""triplec"":1}",1
"Jun 22, 2021","{""bae"":2,""redbrownie"":2,""doubletrouble"":1,""mamaog"":1}",1
"Jun 22, 2021","{""mamaog"":1,""doubletrouble"":1,""matcha"":1}",1
"Jun 22, 2021","{""pbj"":1,""cupc"":1,""redvelvet"":1}",1
"Jun 22, 2021","{""sexyback"":1,""doubletrouble"":1}",1
"Jun 22, 2021","{""hella"":1,""pbj"":1}",1
"Jun 22, 2021","{""hella"":1,""bae"":1}",1
"Jun 22, 2021","{""mamaog"":1}",4
"Jun 22, 2021","{""cupc"":1,""banultimate~s"":1}",1
"Jun 22, 2021","{""cupc"":1,""hella"":1,""deathchoc"":1,""salt"":1}",1
"Jun 22, 2021","{""doubletrouble"":1,""matcha"":1,""cornflakes"":1}",1
"Jun 22, 2021","{""sexyback"":1,""matcha"":1}",1
"Jun 22, 2021","{""cereal"":1,""cupc"":1}",1
"Jun 22, 2021","{""triplec"":1,""doubletrouble"":1}",1
"Jun 22, 2021","{""babyog"":1}",1
"Jun 22, 2021","{""mamaog"":2,""sexyback"":1}",1
"Jun 22, 2021","{""pbj"":1,""cupc"":1}",1
"Jun 22, 2021","{""bancheese~s"":1,""bannutella~s"":1,""banultimate~s"":1,""bannuts~s"":1,""banog~s"":1}",1
"Jun 22, 2021","{""hella"":2,""cupc"":1}",1
"Jun 22, 2021","{""cornflakes"":3}",1
"Jun 22, 2021","{""giftbox"":2,""bae"":3,""fudge"":3,""redbrownie"":2,""triplec"":1,""matcha"":1,""mamaog"":1,""doubletrouble"":1,""cornflakes"":1}",1
"Jun 22, 2021","{""doubletrouble"":1}",3
"Jun 22, 2021","{""mamaog"":1,""doubletrouble"":1}",1
"Jun 22, 2021","{""banog~s"":1}",2
"Jun 22, 2021","{""cupc"":1}",3
"Jun 22, 2021","{""bannutella~l"":1}",1
"Jun 22, 2021","{""deathchoc"":1}",1
"Jun 22, 2021","{""mamaog"":4,""doubletrouble"":4,""sexyback"":1,""cornflakes"":2,""triplec"":1}",1
"Jun 22, 2021","{""hella"":1}",1
"Jun 22, 2021","{""sexyback"":1}",1
"Jun 22, 2021","{""salt"":1,""cornflakes"":1}",1
"Jun 22, 2021","{""bannutella~s"":1}",1
"Jun 22, 2021","{""cupc"":1,""pbj"":1}",1
"Jun 22, 2021","{""salt"":1,""redvelvet"":1,""matcha"":1}",1
"Jun 22, 2021","{""mamaog"":1,""babyog"":1,""doubletrouble"":1}",1
"Jun 22, 2021","{""cupc"":1,""sexyback"":1}",1
"Jun 22, 2021","{""cereal"":3,""candy"":5}",1
"Jun 22, 2021","{""mamaog"":1,""babyog"":1}",1
"Jun 22, 2021","{""matcha"":1}",2
"Jun 22, 2021","{""sexyback"":1,""doubletrouble"":2,""babyog"":1}",1
"Jun 22, 2021","{""hella"":1,""cupc"":1,""pbj"":1,""salt"":1,""redvelvet"":1,""mamaog"":2,""doubletrouble"":2,""babyog"":2,""triplec"":2,""sexyback"":2,""matcha"":1,""cornflakes"":1}",1
"Jun 22, 2021","{""sexyback"":5}",1
"Jun 21, 2021","{""babyog"":1,""sexyback"":1}",1
"Jun 21, 2021","{""cupc"":1,""deathchoc"":1}",1
"Jun 21, 2021","{""pbj"":1}",4
"Jun 21, 2021","{""mamaog"":1,""sexyback"":1,""matcha"":1,""triplec"":1,""doubletrouble"":1}",1
"Jun 21, 2021","{""redvelvet"":1,""chocpudding_slice"":1}",1
"Jun 21, 2021","{""banog~s"":1,""bannutella~s"":1,""bae"":3,""redbrownie"":3,""fudge"":3}",1
"Jun 21, 2021","{""doubletrouble"":1,""hella"":1}",1
"Jun 21, 2021","{""salt"":1,""pbj"":1}",1
"Jun 21, 2021","{""sexyback"":2,""mamaog"":2}",1
"Jun 21, 2021","{""mamaog"":1}",3
"Jun 21, 2021","{""matcha"":1,""mamaog"":1}",1
"Jun 21, 2021","{""sexyback"":2,""doubletrouble"":1,""mamaog"":1,""babyog"":1,""matcha"":1}",1
"Jun 21, 2021","{""mamaog"":1,""sexyback"":1}",1
"Jun 21, 2021","{""matcha"":1,""doubletrouble"":1}",1
"Jun 21, 2021","{""fudge"":9,""hella"":1}",1
"Jun 21, 2021","{""bae"":9,""fudge"":9}",1
"Jun 21, 2021","{""pbj"":1,""mamaog"":1}",1
"Jun 21, 2021","{""fudge"":9}",1
"Jun 21, 2021","{""hella"":3}",1
"Jun 21, 2021","{""hella"":1,""babyog"":1}",1
"Jun 21, 2021","{""sexyback"":3,""doubletrouble"":1,""matcha"":1}",1
"Jun 21, 2021","{""bannutella~s"":1}",1
"Jun 21, 2021","{""pbj"":1,""sexyback"":1}",1
"Jun 21, 2021","{""hella"":1,""mamaog"":1,""babyog"":1,""sexyback"":1,""triplec"":1,""matcha"":1}",1
"Jun 21, 2021","{""doubletrouble"":2,""sexyback"":2}",1
"Jun 21, 2021","{""cornflakes"":1,""doubletrouble"":1,""mamaog"":1,""matcha"":1,""triplec"":1,""giftbox"":1}",1
"Jun 21, 2021","{""cupc"":1}",1
"Jun 21, 2021","{""matcha"":1,""triplec"":1,""banultimate~s"":1}",1
"Jun 21, 2021","{""sexyback"":1}",2
"Jun 21, 2021","{""redvelvet"":1,""salt"":1,""doubletrouble"":1,""fudge"":1}",1
"Jun 21, 2021","{""fudge"":1,""mamaog"":1}",1
"Jun 21, 2021","{""hella"":1}",1
"Jun 21, 2021","{""salt"":1}",1
"Jun 21, 2021","{""mamaog"":2,""babyog"":1,""redvelvet"":1,""salt"":1}",1
"Jun 21, 2021","{""sexyback"":1,""mamaog"":1,""doubletrouble"":1,""triplec"":1}",1
"Jun 21, 2021","{""hella"":1,""doubletrouble"":1}",1
"Jun 21, 2021","{""salt"":1,""cupc"":1,""mamaog"":1,""sexyback"":2,""doubletrouble"":1,""cornflakes"":1}",1
"Jun 21, 2021","{""matcha"":1,""salt"":1}",1
"Jun 21, 2021","{""redvelvet"":1,""cornflakes"":1}",1
"Jun 21, 2021","{""banog~s"":1,""babyog"":1}",1
"Jun 21, 2021","{""cupc"":1,""bannutella~s"":1,""bannuts~s"":1}",1
"Jun 21, 2021","{""deathchoc"":1}",2
"Jun 20, 2021","{""cupc"":1,""matcha"":1,""doubletrouble"":1}",1
"Jun 20, 2021","{""sexyback"":1,""doubletrouble"":1,""babyog"":1,""mamaog"":1,""cornflakes"":1}",1
"Jun 20, 2021","{""sexyback"":1,""mamaog"":1}",1
"Jun 20, 2021","{""sexyback"":2,""triplec"":2,""doubletrouble"":1,""mamaog"":1}",1
"Jun 20, 2021","{""deathchoc"":1,""cupc"":1}",1
"Jun 20, 2021","{""cornflakes"":1}",1
"Jun 20, 2021","{""mamaog"":1,""babyog"":1,""triplec"":1}",1
"Jun 20, 2021","{""sexyback"":1,""cornflakes"":1,""babyog"":1,""mamaog"":1,""matcha"":1,""redvelvet"":1}",1
"Jun 20, 2021","{""mamaog"":4,""babyog"":5,""sexyback"":1,""matcha"":1,""cornflakes"":1}",1
"Jun 20, 2021","{""cornflakes"":2,""matcha"":1,""sexyback"":2}",1
"Jun 20, 2021","{""hella"":1,""cupc"":1}",1
"Jun 20, 2021","{""bannutella~s"":1}",2
"Jun 20, 2021","{""cupc"":1,""cornflakes"":2,""sexyback"":1,""babyog"":1,""triplec"":1}",1
"Jun 20, 2021","{""deathchoc"":1,""matcha"":1}",1
"Jun 20, 2021","{""doubletrouble"":1,""matcha"":1}",1
"Jun 20, 2021","{""salt"":1}",2
"Jun 20, 2021","{""triplec"":1,""matcha"":1,""mamaog"":1,""doubletrouble"":1}",1
"Jun 20, 2021","{""hella"":2,""bancheese~s"":1,""banultimate~s"":1}",1
"Jun 20, 2021","{""matcha"":1,""doubletrouble"":1}",1
"Jun 20, 2021","{""doubletrouble"":2}",1
"Jun 20, 2021","{""redvelvet"":1,""mamaog"":2}",1
"Jun 20, 2021","{""cornflakes"":1,""doubletrouble"":1,""mamaog"":1,""matcha"":1,""sexyback"":1,""deathchoc"":1,""salt"":1}",1
"Jun 20, 2021","{""pbj"":2,""mamaog"":1,""sexyback"":1}",1
"Jun 20, 2021","{""matcha"":2,""salt"":1}",1
"Jun 20, 2021","{""hella"":1}",4
"Jun 20, 2021","{""mamaog"":1,""cornflakes"":1,""fudge"":3,""redbrownie"":3,""bae"":3,""triplec"":1}",1
"Jun 20, 2021","{""sexyback"":1,""mamaog"":1,""cornflakes"":1}",1
"Jun 20, 2021","{""matcha"":1,""sexyback"":1,""mamaog"":1,""doubletrouble"":1}",1
"Jun 20, 2021","{""fudge"":2,""bae"":2,""redbrownie"":5}",1
"Jun 20, 2021","{""hella"":1,""redvelvet"":1}",1
"Jun 20, 2021","{""matcha"":1,""sexyback"":1,""triplec"":1}",1
"Jun 20, 2021","{""matcha"":1,""sexyback"":1}",1
"Jun 20, 2021","{""deathchoc"":1}",3
"Jun 20, 2021","{""cornflakes"":1,""matcha"":1,""triplec"":1,""babyog"":1}",1
"Jun 20, 2021","{""sexyback"":1,""triplec"":1}",1
"Jun 20, 2021","{""pbj"":1}",7
"Jun 20, 2021","{""redvelvet"":1}",2
"Jun 20, 2021","{""matcha"":1,""sexyback"":1,""babyog"":1,""cornflakes"":1,""mamaog"":1,""hella"":1,""cupc"":1}",1
"Jun 20, 2021","{""cornflakes"":1,""salt"":1}",1
"Jun 20, 2021","{""banog~s"":1}",2
"Jun 20, 2021","{""triplec"":1,""babyog"":1,""sexyback"":1}",1
"Jun 20, 2021","{""cupc"":1,""redvelvet"":1}",1
"Jun 20, 2021","{""deathchoc"":1,""hella"":1,""salt"":1}",1
"Jun 20, 2021","{""banultimate~s"":1}",1
"Jun 20, 2021","{""redbrownie"":1}",1
"Jun 20, 2021","{""redvelvet"":2}",1
"Jun 20, 2021","{""mamaog"":1}",2
"Jun 20, 2021","{""triplec"":1,""hella"":1,""cupc"":1}",1
"Jun 20, 2021","{""pbj"":1,""cupc"":1}",1
"Jun 20, 2021","{""cupc"":1}",4
"Jun 20, 2021","{""pbj"":1,""matcha"":1}",1
"Jun 20, 2021","{""deathchoc"":1,""bae"":3,""redbrownie"":3,""fudge"":3}",1
"Jun 20, 2021","{""sexyback"":1}",1
"Jun 20, 2021","{""babyog"":1,""sexyback"":1}",1
"Jun 20, 2021","{""doubletrouble"":1}",2
"Jun 20, 2021","{""mamaog"":1,""matcha"":1,""sexyback"":1}",1
"Jun 20, 2021","{""pbj"":1,""hella"":1}",1
"Jun 20, 2021","{""banultimate~s"":1,""sexyback"":1}",2
"Jun 19, 2021","{""pbj"":2,""cupc"":2}",1
"Jun 19, 2021","{""hella"":1,""babyog"":1,""sexyback"":1,""matcha"":1,""cornflakes"":1,""triplec"":1}",1
"Jun 19, 2021","{""triplec"":1,""cornflakes"":1}",1
"Jun 19, 2021","{""mamaog"":1,""doubletrouble"":1}",2
"Jun 19, 2021","{""pbj"":1,""salt"":1}",1
"Jun 19, 2021","{""hella"":1,""deathchoc"":1,""salt"":1}",1
"Jun 19, 2021","{""redvelvet"":2}",1
"Jun 19, 2021","{""matcha"":1,""sexyback"":1,""mamaog"":1}",1
"Jun 19, 2021","{""mamaog"":1,""triplec"":1}",1
"Jun 19, 2021","{""sexyback"":2}",1
"Jun 19, 2021","{""bae"":2,""fudge"":2,""redbrownie"":5}",1
"Jun 19, 2021","{""sexyback"":1}",3
"Jun 19, 2021","{""pbj"":2}",2
"Jun 19, 2021","{""matcha"":1,""cornflakes"":1}",1
"Jun 19, 2021","{""banultimate~s"":1,""bannutella~s"":1,""deathchoc"":1}",1
"Jun 19, 2021","{""redvelvet"":1,""salt"":1}",1
"Jun 19, 2021","{""sexyback"":1,""triplec"":1}",1
"Jun 19, 2021","{""mamaog"":1,""sexyback"":1,""matcha"":1,""triplec"":1,""doubletrouble"":1}",1
"Jun 19, 2021","{""salt"":2,""cupc"":1,""cornflakes"":1}",1
"Jun 19, 2021","{""bae"":3,""redbrownie"":3,""fudge"":3}",1
"Jun 19, 2021","{""babyog"":1,""doubletrouble"":1,""mamaog"":1,""matcha"":1,""sexyback"":1,""hella"":1,""cupc"":1,""bancheese~s"":1,""banultimate~s"":1,""bannutella~s"":1}",1
"Jun 19, 2021","{""doubletrouble"":4,""triplec"":4}",1
"Jun 19, 2021","{""hella"":1,""bancheese~s"":2}",1
"Jun 19, 2021","{""salt"":1}",1
"Jun 19, 2021","{""babyog"":1,""triplec"":1}",1
"Jun 19, 2021","{""mamaog"":1,""babyog"":1,""sexyback"":1}",1
"Jun 19, 2021","{""giftbox"":1,""bae"":3,""fudge"":3,""redbrownie"":2}",1
"Jun 19, 2021","{""cupc"":1}",6
"Jun 19, 2021","{""hella"":1,""cupc"":1,""deathchoc"":1,""salt"":1}",1
"Jun 19, 2021","{""sexyback"":1,""babyog"":1}",1
"Jun 19, 2021","{""mamaog"":1}",2
"Jun 19, 2021","{""pbj"":1,""cupc"":1}",1
"Jun 19, 2021","{""fudge"":9}",1
"Jun 19, 2021","{""hella"":1,""salt"":1}",1
"Jun 19, 2021","{""babyog"":1,""doubletrouble"":1}",1
"Jun 19, 2021","{""hella"":1,""deathchoc"":1,""redvelvet"":1,""matcha"":1}",1
"Jun 19, 2021","{""sexyback"":1,""triplec"":3,""matcha"":1}",1
"Jun 19, 2021","{""pbj"":1}",3
"Jun 19, 2021","{""deathchoc"":1}",3
"Jun 19, 2021","{""mamaog"":2,""doubletrouble"":1,""triplec"":1,""sexyback"":1}",1
"Jun 19, 2021","{""bannutella~s"":1}",1
"Jun 19, 2021","{""mamaog"":1,""doubletrouble"":1,""redvelvet"":1}",1
"Jun 19, 2021","{""hella"":1,""mamaog"":1}",1
"Jun 19, 2021","{""sexyback"":5}",1
"Jun 19, 2021","{""babyog"":1,""cornflakes"":1,""matcha"":1,""sexyback"":1,""triplec"":1}",1
"Jun 19, 2021","{""cupc"":1,""salt"":1,""deathchoc"":1}",1
"Jun 19, 2021","{""hella"":2}",1
"Jun 19, 2021","{""bae"":1,""fudge"":1,""redbrownie"":1}",1
"Jun 19, 2021","{""pbj"":1,""matcha"":2}",1
"Jun 19, 2021","{""bancheese~s"":1,""banog~s"":1,""bannuts~s"":1}",1
"Jun 19, 2021","{""sexyback"":2,""mamaog"":1,""pbj"":1}",1
"Jun 19, 2021","{""mamaog"":2,""sexyback"":1}",1
"Jun 19, 2021","{""bae"":3,""fudge"":3,""redbrownie"":2,""giftbox"":1}",1
"Jun 19, 2021","{""babyog"":1,""sexyback"":1,""doubletrouble"":1}",1
"Jun 19, 2021","{""cornflakes"":2}",2
"Jun 19, 2021","{""deathchoc"":1,""triplec"":1}",1
"Jun 19, 2021","{""redvelvet"":1}",1
"Jun 19, 2021","{""pbj"":1,""sexyback"":1}",1
"Jun 19, 2021","{""doubletrouble"":1}",1
"Jun 19, 2021","{""mamaog"":1,""sexyback"":1}",2
"Jun 19, 2021","{""banultimate~s"":1,""bannutella~s"":1,""cupc"":1}",1
"Jun 19, 2021","{""cupc"":1,""salt"":1,""hella"":1}",1
"Jun 19, 2021","{""fudge"":6,""redbrownie"":6,""bae"":6}",1
"Jun 19, 2021","{""babyog"":1}",3
"Jun 19, 2021","{""pbj"":1,""deathchoc"":1}",1
"Jun 19, 2021","{""salt"":1,""babyog"":1,""mamaog"":1}",1
"Jun 19, 2021","{""bancheese~s"":2,""pbj"":1,""redvelvet"":1,""fudge"":1,""bae"":1,""redbrownie"":1,""babyog"":1,""sexyback"":1}",1
"Jun 19, 2021","{""hella"":1}",4
"Jun 19, 2021","{""matcha"":1,""doubletrouble"":1,""mamaog"":1,""triplec"":1,""sexyback"":1}",1
"Jun 19, 2021","{""cornflakes"":1,""matcha"":1}",1
"Jun 19, 2021","{""babyog"":2,""sexyback"":3,""mamaog"":4,""doubletrouble"":2,""triplec"":1}",1
"Jun 19, 2021","{""doubletrouble"":1,""mamaog"":1,""redvelvet"":1}",1
"Jun 19, 2021","{""matcha"":1,""triplec"":1}",1
"Jun 19, 2021","{""mamaog"":2,""triplec"":2}",1
"Jun 18, 2021","{""fudge"":4,""bae"":5}",1
"Jun 18, 2021","{""triplec"":2,""babyog"":1,""sexyback"":2}",1
"Jun 18, 2021","{""redvelvet"":1,""cornflakes"":1}",1
"Jun 18, 2021","{""bannutella~s"":1,""bannuts~s"":1}",1
"Jun 18, 2021","{""matcha"":1,""cornflakes"":1}",1
"Jun 18, 2021","{""babyog"":1,""sexyback"":1}",1
"Jun 18, 2021","{""banog~s"":1,""sexyback"":1,""doubletrouble"":1}",1
"Jun 18, 2021","{""doubletrouble"":2}",1
"Jun 18, 2021","{""redbrownie"":4}",1
"Jun 18, 2021","{""babyog"":1,""cornflakes"":1,""mamaog"":1,""matcha"":1,""triplec"":1}",1
"Jun 18, 2021","{""salt"":1,""hella"":1}",1
"Jun 18, 2021","{""doubletrouble"":1,""cornflakes"":1}",1
"Jun 18, 2021","{""fudge"":3,""bae"":3,""redbrownie"":1}",1
"Jun 18, 2021","{""redbrownie"":2,""bae"":1,""fudge"":1}",1
"Jun 18, 2021","{""doubletrouble"":1,""mamaog"":1,""babyog"":1,""sexyback"":1,""triplec"":1}",1
"Jun 18, 2021","{""matcha"":1,""triplec"":1}",1
"Jun 18, 2021","{""banog~s"":1,""doubletrouble"":1,""matcha"":1}",1
"Jun 18, 2021","{""matcha"":1,""doubletrouble"":1,""hella"":1,""redvelvet"":1,""cupc"":1}",1
"Jun 18, 2021","{""mamaog"":1,""doubletrouble"":1,""triplec"":1,""sexyback"":1,""matcha"":3}",1
"Jun 18, 2021","{""sexyback"":1,""cupc"":1}",1
"Jun 18, 2021","{""mamaog"":1,""matcha"":1,""cornflakes"":1,""doubletrouble"":1}",1
"Jun 18, 2021","{""doubletrouble"":1,""triplec"":1}",1
"Jun 18, 2021","{""matcha"":1,""sexyback"":1}",1
"Jun 18, 2021","{""triplec"":1}",1
"Jun 18, 2021","{""mamaog"":1}",2
"Jun 18, 2021","{""matcha"":1,""redvelvet"":1}",1
"Jun 18, 2021","{""mamaog"":1,""babyog"":1}",1
"Jun 18, 2021","{""bannuts~s"":1,""mamaog"":1}",1
"Jun 18, 2021","{""banog~s"":1}",1
"Jun 18, 2021","{""triplec"":1,""doubletrouble"":1}",1
"Jun 18, 2021","{""mamaog"":1,""matcha"":1,""cornflakes"":1,""sexyback"":1,""doubletrouble"":1,""fudge"":1}",1
"Jun 18, 2021","{""sexyback"":1,""mamaog"":1}",2
"Jun 18, 2021","{""sexyback"":1}",2
"Jun 18, 2021","{""hella"":1}",2
"Jun 18, 2021","{""pbj"":1,""doubletrouble"":2}",1
"Jun 18, 2021","{""cupc"":3,""hella"":2,""babyog"":1}",1
"Jun 18, 2021","{""bancheese~s"":1}",1
"Jun 18, 2021","{""babyog"":1,""cornflakes"":1,""doubletrouble"":1,""mamaog"":1,""matcha"":1,""giftbox"":1}",1
"Jun 18, 2021","{""fudge"":1,""bae"":1,""redbrownie"":1}",1
"Jun 18, 2021","{""deathchoc"":1}",2
"Jun 18, 2021","{""deathchoc"":1,""banultimate~s"":1,""bae"":2,""fudge"":2,""redbrownie"":5}",1
"Jun 18, 2021","{""redvelvet"":1,""matcha"":1}",1
"Jun 18, 2021","{""babyog"":2,""matcha"":1,""cornflakes"":1,""sexyback"":1}",1
"Jun 18, 2021","{""bannutella~s"":1}",2
"Jun 18, 2021","{""sexyback"":1,""fudge"":1,""cupc"":1}",1
"Jun 18, 2021","{""deathchoc"":1,""bae"":2,""redbrownie"":2,""fudge"":2}",1
"Jun 18, 2021","{""sexyback"":1,""pbj"":1}",1
"Jun 18, 2021","{""hella"":1,""cupc"":1}",1
"Jun 18, 2021","{""pbj"":3,""cornflakes"":1}",1
"Jun 18, 2021","{""pbj"":1}",1
"Jun 18, 2021","{""pbj"":2,""redbrownie"":2}",1
"Jun 18, 2021","{""redvelvet"":1,""salt"":1,""cupc"":1,""bae"":3,""redbrownie"":3,""fudge"":3}",1
"Jun 18, 2021","{""giftbox"":1,""bae"":3,""redbrownie"":2,""fudge"":3}",1
"Jun 18, 2021","{""babyog"":2}",1
"Jun 18, 2021","{""fudge"":6,""redbrownie"":1,""bae"":2,""redvelvet"":1}",1
"Jun 18, 2021","{""doubletrouble"":1}",1
"Jun 18, 2021","{""salt"":1,""pbj"":2,""deathchoc"":1,""bae"":3,""redbrownie"":3,""fudge"":3}",1
"Jun 18, 2021","{""doubletrouble"":1,""triplec"":1,""babyog"":1,""mamaog"":1,""cornflakes"":1,""fudge"":2,""redbrownie"":1,""bae"":6,""pbj"":1}",1
"Jun 18, 2021","{""cupc"":1}",2
"Jun 17, 2021","{""doubletrouble"":1,""babyog"":1,""mamaog"":1,""sexyback"":1,""matcha"":1}",1
"Jun 17, 2021","{""salt"":1}",1
"Jun 17, 2021","{""fudge"":3,""bae"":3,""redbrownie"":3}",1
"Jun 17, 2021","{""babyog"":1,""sexyback"":1}",1
"Jun 17, 2021","{""mamaog"":2,""sexyback"":2,""cornflakes"":1}",1
"Jun 17, 2021","{""hella"":2,""deathchoc"":1,""triplec"":1}",1
"Jun 17, 2021","{""babyog"":2,""matcha"":2,""doubletrouble"":1}",1
"Jun 17, 2021","{""hella"":1}",1
"Jun 17, 2021","{""hella"":2,""pbj"":1,""cupc"":1,""deathchoc"":1,""bae"":3,""redbrownie"":3,""fudge"":3}",1
"Jun 17, 2021","{""matcha"":1,""triplec"":1}",1
"Jun 17, 2021","{""cupc"":1,""hella"":1}",1
"Jun 17, 2021","{""doubletrouble"":1,""triplec"":1,""matcha"":1,""cornflakes"":1,""babyog"":1}",1
"Jun 17, 2021","{""matcha"":2,""doubletrouble"":1}",1
"Jun 17, 2021","{""mamaog"":1,""doubletrouble"":1,""triplec"":1}",1
"Jun 17, 2021","{""babyog"":1,""mamaog"":1}",1
"Jun 17, 2021","{""salt"":2,""hella"":1}",1
"Jun 17, 2021","{""bancheese~s"":1,""bannutella~s"":1,""bannuts~s"":1,""banultimate~s"":1,""bae"":3,""redbrownie"":3,""fudge"":3,""cornflakes"":3,""babyog"":2,""triplec"":3,""sexyback"":1,""doubletrouble"":1,""mamaog"":2}",1
"Jun 17, 2021","{""mamaog"":1}",1
"Jun 17, 2021","{""mamaog"":3}",1
"Jun 17, 2021","{""doubletrouble"":1,""cornflakes"":1}",1
"Jun 17, 2021","{""mamaog"":1,""doubletrouble"":1,""babyog"":1,""triplec"":1,""sexyback"":2}",1
"Jun 17, 2021","{""bae"":3,""redbrownie"":3,""fudge"":3}",2
"Jun 17, 2021","{""pbj"":1,""cupc"":1}",2
"Jun 17, 2021","{""babyog"":1,""doubletrouble"":1,""cornflakes"":1}",1
"Jun 17, 2021","{""bannuts~s"":1}",1
"Jun 17, 2021","{""sexyback"":5}",1
"Jun 17, 2021","{""bae"":3,""fudge"":3,""redbrownie"":3}",1
"Jun 17, 2021","{""pbj"":1,""cupc"":1,""banog~s"":1,""doubletrouble"":1,""mamaog"":1,""babyog"":1,""sexyback"":1}",1
"Jun 17, 2021","{""bae"":9}",1
"Jun 17, 2021","{""redvelvet"":1,""salt"":1,""hella"":1,""cupc"":1}",1
"Jun 17, 2021","{""doubletrouble"":2,""mamaog"":1,""matcha"":2}",1
"Jun 17, 2021","{""pbj"":1,""hella"":1}",1
"Jun 17, 2021","{""doubletrouble"":1,""salt"":1}",1
"Jun 17, 2021","{""doubletrouble"":1}",2
"Jun 17, 2021","{""pbj"":1}",2
"Jun 17, 2021","{""pbj"":1,""matcha"":1}",1
"Jun 17, 2021","{""sexyback"":2,""babyog"":1,""cupc"":1,""salt"":1}",1
"Jun 17, 2021","{""doubletrouble"":1,""fudge"":1}",1
"Jun 17, 2021","{""triplec"":1,""babyog"":1,""matcha"":10}",1
"Jun 17, 2021","{""banog~s"":1}",1
"Jun 17, 2021","{""sexyback"":1,""mamaog"":1,""doubletrouble"":3}",1
"Jun 17, 2021","{""cupc"":1,""hella"":1,""deathchoc"":1,""cornflakes"":1,""sexyback"":1}",1
